GalaxyID,SDSS_petromag_abs_u_kcorr_dustcorr,MPAJHU_MEDIAN_MASS
493545,2.3130006790161133,9.850732
227090,2.4910011291503906,9.885147
179458,2.41300106048584,10.3488655
345730,2.147998809814453,9.48224
759007,1.3419990539550781,9.689169
847431,2.604999542236328,10.26455
245728,1.3560009002685547,9.825297
197840,1.4319992065429688,9.835539
722525,2.4190006256103516,10.272613
132612,1.1550006866455078,9.277671
498499,1.559000015258789,10.553933
771161,2.197999954223633,10.688143
235335,1.6079998016357422,9.400396
970507,1.9860000610351562,9.539226
813144,2.307999610900879,10.907362
544399,0.7119998931884766,9.847447
471266,1.5830001831054688,9.338269
752008,1.4999990463256836,10.275976
488708,3.1100006103515625,11.19448
363678,1.197000503540039,9.4515
801775,2.246999740600586,9.816136
892947,2.378999710083008,10.588069
678966,1.3080005645751953,8.916571
378069,2.1479997634887695,10.377036
741034,2.440000534057617,9.92529
528048,2.33599853515625,9.913578
305624,1.5200004577636719,9.116796
543955,1.6610002517700195,10.415756
572131,2.091000556945801,10.689991
806131,2.510000228881836,10.285407
814890,2.1199989318847656,9.918963
579986,2.5810012817382812,10.061664
241300,1.694000244140625,10.028594
840914,2.0630006790161133,10.822422
435989,2.0749988555908203,10.720147
463840,2.2450008392333984,10.185995
329752,1.266998291015625,9.269008
890525,1.559000015258789,8.906403
175379,1.807999610900879,11.041566
603800,2.6190013885498047,10.202468
563499,2.1660003662109375,10.966916
748022,1.689000129699707,9.970532
271529,2.081000328063965,9.928674
552501,1.7479991912841797,9.553411
139556,1.5760002136230469,10.362448
143730,1.4930000305175781,9.439225
907080,1.8889989852905273,10.291954
460370,2.7669992446899414,10.560943
740975,2.322999954223633,10.880774
991103,2.5190000534057617,10.671895
985738,1.641000747680664,10.210173
136592,1.5620002746582031,9.25759
797612,2.812000274658203,10.714022
871331,2.371999740600586,10.417762
614084,2.302000045776367,9.456004
659206,2.2170000076293945,10.2947035
586708,1.9389991760253906,10.13692
934921,2.266998291015625,9.693751
255808,1.1459999084472656,9.129036
931938,1.5950002670288086,9.644409
339736,1.2990007400512695,9.880896
687417,2.5900001525878906,10.378154
695054,2.2689990997314453,9.805881
116064,2.5410003662109375,10.472679
388726,1.8500003814697266,10.317954
812875,2.163999557495117,10.094255
587069,0.7069997787475586,10.096232
837141,3.045999526977539,11.07163
737035,1.9939994812011719,10.105339
339682,1.38800048828125,9.836882
233707,2.5390005111694336,10.738637
336703,2.701000213623047,10.46048
520283,2.1800003051757812,9.933052
107394,2.366999626159668,10.098684
692780,2.0299997329711914,10.7493925
871339,1.295999526977539,9.434084
630647,1.6470003128051758,9.991158
451178,2.01300048828125,11.363477
704379,1.4090003967285156,9.750401
171129,2.368999481201172,10.980632
197022,2.3959999084472656,10.837168
538231,2.385000228881836,9.842409
736111,1.3509998321533203,9.145214
276642,2.331998825073242,10.129315
987572,1.516000747680664,9.340255
251841,1.8179998397827148,10.221023
528149,1.6900005340576172,9.35169
113394,2.6820011138916016,10.141696
728605,2.4020004272460938,10.946354
234781,2.341001510620117,9.9240055
379496,1.8889999389648438,9.736454
433256,2.661998748779297,10.255042
693427,2.640000343322754,10.622457
645283,2.5410003662109375,10.358406
968161,1.6160011291503906,10.170426
193757,1.7309989929199219,9.49773
438799,2.02500057220459,10.387927
341234,2.7380008697509766,10.181009
287026,2.253999710083008,9.985054
544651,1.7420005798339844,10.338993
192472,1.3600006103515625,8.824527
182042,0.8629989624023438,8.926961
973380,1.1630001068115234,9.544138
441133,1.6499996185302734,10.24227
374986,2.5500001907348633,11.342148
630234,1.766000747680664,10.30254
356963,2.6680002212524414,10.978759
299717,2.320000648498535,10.8852215
363891,1.8280010223388672,9.705483
291115,1.4150009155273438,9.150024
109568,2.404998779296875,10.118754
415007,15.28700065612793,10.1442175
976637,3.327000617980957,10.517805
559679,1.9430007934570312,9.730328
961552,2.1009998321533203,10.538248
645032,2.203998565673828,9.829065
204788,1.8840007781982422,10.28611
172377,1.773000717163086,10.24989
755215,1.9650001525878906,10.244361
315700,2.5360002517700195,10.806055
647696,2.23699951171875,9.957794
335422,2.0840015411376953,9.659059
759041,2.690000534057617,11.285387
412282,1.7200002670288086,10.399961
601112,1.3689994812011719,9.362393
928619,2.616000175476074,10.571246
503853,2.594999313354492,11.09542
218906,2.040999412536621,10.27324
278477,1.5440006256103516,9.2410555
274653,1.2470006942749023,10.000002
158520,2.4430007934570312,10.192538
119256,1.9250011444091797,9.769339
888282,1.9130001068115234,9.927128
469132,2.766000747680664,10.708736
735445,2.09999942779541,10.278084
266920,1.8579998016357422,11.04195
819227,2.457000732421875,10.636924
355007,2.479999542236328,9.898656
985902,2.7490005493164062,11.102344
845716,1.542999267578125,9.619248
317484,2.153000831604004,10.048454
325123,2.154998779296875,10.324159
744344,2.6429996490478516,11.077058
331970,2.4629993438720703,10.313537
793492,1.7459993362426758,10.624257
424886,2.4950008392333984,10.853116
808936,1.6469993591308594,9.213882
999289,2.496999740600586,10.836754
287921,1.649001121520996,10.058875
484214,1.903000831604004,9.862738
728429,1.6399993896484375,10.372642
281121,1.5423202514648438,9.745
640553,2.4330005645751953,10.33407
154172,2.588998794555664,10.4047
785886,2.0770015716552734,9.62545
702844,2.4260005950927734,10.226208
284858,2.0289993286132812,10.186685
325429,4.106999397277832,10.526621
178305,2.4230003356933594,10.018952
751811,1.5019989013671875,10.495137
480930,2.4010000228881836,10.855239
822998,1.7559995651245117,10.267583
383407,2.3610000610351562,9.769949
259228,2.542999267578125,11.070566
821935,2.3269996643066406,9.858245
101875,2.6750001907348633,10.577423
976703,1.6459989547729492,10.406772
220942,2.060000419616699,10.490046
556154,1.3690004348754883,9.949045
844399,1.7280006408691406,10.136675
336903,1.489999771118164,9.446885
210215,1.8600006103515625,9.546204
660152,1.3039989471435547,9.424607
637787,2.720001220703125,11.3864565
864981,2.357999801635742,10.309707
966278,2.115999221801758,10.715747
167716,1.963998794555664,9.164075
861036,2.1670007705688477,10.597442
606633,1.6959991455078125,10.188875
517528,1.2969999313354492,9.815334
453390,1.5930004119873047,9.61706
396315,1.4910001754760742,9.917582
783098,2.9040002822875977,11.594505
679948,2.2819995880126953,10.946482
469805,1.5009994506835938,9.464145
879390,1.5780010223388672,10.482677
529731,1.7960004806518555,10.640755
124650,2.4460010528564453,10.039578
157247,1.9680004119873047,10.580286
675301,1.720001220703125,9.75085
121558,1.6319999694824219,9.864084
427235,2.174999237060547,9.901717
416533,1.9000005722045898,10.870071
743996,1.8710002899169922,9.36872
791711,2.326000213623047,10.136432
176649,2.5270004272460938,10.581323
933929,2.1009998321533203,10.372402
182204,2.197000503540039,10.190691
161860,2.58599853515625,10.230695
449029,1.8129997253417969,10.337582
587034,1.832000732421875,9.445768
109718,2.5009994506835938,10.621118
762138,1.355001449584961,8.9795
992692,3.219999313354492,10.958445
686549,3.7870006561279297,10.027185
803448,1.2969989776611328,9.2093935
656744,2.7080001831054688,10.950205
747408,2.4300003051757812,10.315206
379817,2.322000503540039,10.402707
232766,2.2669992446899414,11.030205
941852,1.2549991607666016,8.893144
402235,2.036998748779297,9.39487
684483,1.5799999237060547,9.583807
262160,2.4929990768432617,10.404672
306515,2.709000587463379,11.067852
116998,2.5409297943115234,11.041387
789863,1.9530010223388672,9.477164
169679,2.9760007858276367,10.874571
608278,2.177000045776367,11.02555
725780,2.2760009765625,9.9316845
291569,2.423999786376953,9.765322
610861,2.6230010986328125,9.676627
644435,1.1260013580322266,8.971662
983884,2.480998992919922,10.692289
381438,2.4200000762939453,9.5899105
419328,2.381258964538574,10.3368025
792761,1.8919992446899414,10.441573
644002,2.725998878479004,11.064964
307807,1.9249992370605469,9.37147
653662,2.006999969482422,10.685091
194397,1.8549995422363281,10.2172785
660671,2.3740005493164062,10.610749
758078,2.616999626159668,10.612092
176422,2.5930004119873047,10.721874
824151,2.3259992599487305,10.195976
261356,1.6520004272460938,9.392795
251690,1.805999755859375,8.989118
473320,2.4439992904663086,10.62264
105381,2.717000961303711,10.566761
705557,2.2810001373291016,9.970386
600301,2.072999954223633,9.706534
545084,1.9890003204345703,9.226291
855718,2.5819997787475586,10.53272
769622,2.2819995880126953,11.04239
136233,2.1110000610351562,9.880905
979669,1.2229995727539062,8.9265585
984066,2.647001266479492,10.388945
262895,2.7230005264282227,10.752924
959953,1.5760002136230469,9.226044
414265,1.9049997329711914,10.740767
115051,1.9050006866455078,9.32764
461785,0.5819988250732422,9.734922
111484,2.868999481201172,10.786984
645124,2.210000991821289,10.189425
202328,2.538999557495117,10.016689
572738,1.4300003051757812,9.644849
216727,2.5880002975463867,10.455368
590822,2.8959999084472656,10.353118
150182,2.272235870361328,10.691024
847395,2.690999984741211,11.037298
644071,1.7049999237060547,10.537124
441905,2.4770002365112305,10.521598
793323,2.657001495361328,10.300296
297725,1.4249992370605469,9.100919
745829,2.572000503540039,9.987222
310527,3.7579994201660156,10.665461
951202,1.4499998092651367,9.81356
101943,2.751999855041504,10.766968
314634,1.6669998168945312,10.227252
155374,2.690999984741211,9.714692
866129,1.9679994583129883,9.996003
254487,1.3049983978271484,9.450248
530309,3.1009998321533203,10.710541
126841,0.006999969482421875,8.826603
361193,1.5039997100830078,9.61831
318439,1.843998908996582,9.854555
351453,2.4580001831054688,9.870735
412912,2.6710004806518555,10.507234
245609,1.753000259399414,10.138474
813695,2.425999641418457,10.106401
235678,2.5939998626708984,10.838176
182224,2.175999641418457,10.046463
499699,1.7460002899169922,10.187394
464283,1.8369998931884766,9.799039
407304,2.398000717163086,10.6436405
243570,1.7689990997314453,9.896512
731344,1.670999526977539,9.588177
713892,2.62399959564209,11.124667
707274,2.253000259399414,9.851525
604059,1.6630001068115234,9.312733
347060,1.2779998779296875,9.616814
148461,1.6560001373291016,9.552044
794033,1.7620000839233398,9.940303
613168,2.63700008392334,10.80256
692571,2.467000961303711,10.114353
658069,2.2819995880126953,10.09706
642116,2.4689998626708984,10.447054
966201,2.3740005493164062,10.334538
761152,1.3889999389648438,9.250579
594749,2.63800048828125,10.217229
751448,2.482999801635742,9.422371
803890,1.9849987030029297,9.687436
156023,1.6479988098144531,9.341472
786655,2.065999984741211,10.210967
153131,2.5500011444091797,10.20789
579951,2.539999008178711,10.3149395
899896,2.3479995727539062,9.917635
273231,2.304999351501465,11.185576
977221,2.2450008392333984,10.756541
163435,2.326000213623047,9.710478
689103,1.7529993057250977,10.193938
432928,1.6879997253417969,9.88754
244157,1.5749998092651367,9.648384
718901,2.5159988403320312,10.276938
111667,1.6560001373291016,9.1956835
474121,1.63800048828125,9.520704
873360,2.1689987182617188,9.537583
563358,2.292999267578125,9.6590605
410614,8.562000274658203,8.684794
934475,2.5250015258789062,10.005599
236908,1.468998908996582,10.49324
198462,2.2950000762939453,10.279097
813049,1.7989997863769531,9.520326
891530,1.917999267578125,10.049229
184318,2.286998748779297,10.500057
600319,2.076357841491699,10.048777
948192,1.6220006942749023,9.1408825
533691,2.47499942779541,10.810892
615706,1.555999755859375,9.215415
192155,2.540999412536621,10.853731
672529,1.7950000762939453,10.587835
917496,2.4659996032714844,10.295096
390435,1.4109992980957031,9.565479
607374,2.4429988861083984,10.340402
733753,2.545999526977539,11.239847
162234,2.0329999923706055,10.722271
969748,1.4610004425048828,10.1886215
522763,2.522001266479492,10.539426
691786,2.057999610900879,9.922678
915345,1.7749996185302734,9.954106
729098,2.6259994506835938,10.270081
583639,1.3359870910644531,8.970617
135705,1.5699996948242188,9.060397
520917,2.150999069213867,9.938781
146029,1.7900009155273438,9.915756
675170,1.6510009765625,9.68662
117045,2.01400089263916,10.836808
944649,2.3889999389648438,9.863895
876920,2.588001251220703,10.306012
926387,2.5930004119873047,10.135185
733199,2.5500011444091797,10.077749
257724,2.533000946044922,10.7151785
919405,2.1969995498657227,10.495136
581201,1.7139997482299805,10.302604
730059,1.5099983215332031,9.454535
855696,2.115999221801758,9.877288
702838,1.3759994506835938,8.98141
504100,1.7709999084472656,9.779717
624017,1.5919990539550781,8.996691
863266,1.0240001678466797,8.465812
798602,2.2529993057250977,10.426753
888827,2.4250011444091797,10.274527
931901,1.1219987869262695,9.611775
984292,1.6110000610351562,9.906772
287842,2.2840003967285156,9.862959
767452,2.030000686645508,9.928904
881746,2.1389999389648438,10.797704
632653,1.5380010604858398,9.777319
157926,2.2390003204345703,9.848176
452022,1.5999984741210938,9.3711605
179645,2.6170005798339844,10.8637905
502307,2.434000015258789,9.574399
935928,1.6720008850097656,10.238338
125912,2.226999282836914,10.846545
829964,2.4580001831054688,11.01785
872349,2.7259998321533203,10.364818
916168,1.6170005798339844,10.494001
113284,2.1670007705688477,10.724476
430767,1.519998550415039,9.499152
712081,1.8449993133544922,9.476453
362240,2.48799991607666,10.194921
989419,2.635000228881836,10.551875
677487,2.081998825073242,10.470652
257502,1.6409997940063477,9.836985
642034,1.5769996643066406,9.395875
636120,1.7059993743896484,9.25716
990710,2.2319984436035156,9.293193
717349,2.3809986114501953,10.1620655
800328,2.0270004272460938,9.548828
379793,1.180999755859375,8.753531
456276,2.207000732421875,10.1378565
885651,2.2659997940063477,10.85738
560014,2.716000556945801,10.077244
911365,2.434999465942383,10.255376
923480,2.4459991455078125,9.78825
176409,2.6710004806518555,11.015589
314772,1.9829998016357422,9.609983
770739,2.753000259399414,10.029131
518210,1.3000001907348633,10.433314
777631,2.5119991302490234,10.011352
350779,2.4140005111694336,10.834484
665654,1.8760004043579102,10.839444
657434,2.535999298095703,10.298251
855320,2.4360008239746094,10.189725
400482,2.6590003967285156,10.911713
662438,2.671999931335449,10.9416485
471843,1.8900012969970703,9.495412
348969,2.805999755859375,10.687683
627599,2.363999366760254,9.67687
523620,2.3509998321533203,10.249989
536545,2.491999626159668,10.703681
627839,1.6379995346069336,10.150174
394807,2.2789993286132812,10.627788
318495,1.875,10.815536
680293,2.817629814147949,10.646199
811810,1.5380001068115234,8.959835
626560,2.118999481201172,9.864498
314019,1.3630008697509766,9.808776
423991,2.1329994201660156,10.899055
198355,1.2629995346069336,9.982354
376617,1.8349990844726562,10.037538
901044,1.5850000381469727,10.259653
706173,2.3640003204345703,9.853861
208929,2.5010013580322266,10.072523
820128,2.605998992919922,10.625108
804527,1.885000228881836,9.790094
811359,2.8690013885498047,10.49215
828323,1.9270000457763672,9.561029
216113,2.7970008850097656,9.38113
415968,1.5979995727539062,9.074195
564492,1.98699951171875,9.87755
443570,1.641000747680664,10.009692
862934,2.2019996643066406,9.985046
652822,1.2999992370605469,9.070053
964899,1.4799995422363281,9.45293
488985,1.667999267578125,9.806136
320105,1.8249998092651367,10.6425085
667342,1.8530006408691406,10.364583
607025,2.2270002365112305,10.797982
724965,2.3379993438720703,10.348718
385026,1.8129997253417969,9.304588
453297,2.5659990310668945,10.827733
239839,1.5590009689331055,9.969504
391974,1.6979990005493164,11.1003685
486448,1.3210010528564453,9.522585
974606,1.319000244140625,9.563731
889645,2.7479991912841797,10.42625
729975,1.9300012588500977,10.16918
145342,1.8429994583129883,10.370961
541784,1.6639995574951172,9.58147
852489,2.069000244140625,10.995765
199199,2.275999069213867,10.930698
543696,2.3379993438720703,9.833969
243145,1.9389991760253906,10.7221985
428005,2.203001022338867,9.35801
942321,1.6609992980957031,9.941643
442242,1.4619998931884766,9.369536
530076,2.523998260498047,9.984495
790811,1.8249988555908203,10.526817
566887,2.232999801635742,9.746153
354040,2.392000198364258,11.463462
833405,1.6730003356933594,10.272384
488840,2.793999671936035,10.6763935
898518,2.827000617980957,11.064195
145831,2.1060009002685547,9.236047
810949,2.6889991760253906,10.333415
760513,2.0663328170776367,10.743497
911430,2.2079992294311523,11.019356
216614,1.9639997482299805,10.67924
900451,2.3730010986328125,10.110316
325786,1.8819999694824219,9.990881
574787,0.8990001678466797,10.040639
563401,2.328000068664551,10.712905
930908,2.582000732421875,10.284061
507102,1.2239990234375,9.120751
756603,1.7980003356933594,10.180511
643703,2.0199995040893555,11.012884
252538,1.8479995727539062,9.359965
159263,2.243000030517578,10.967546
166980,1.5360002517700195,9.379742
844148,2.260000228881836,10.324533
176434,2.5329999923706055,10.587501
619406,2.532999038696289,9.573132
668529,1.807999610900879,10.2689495
966978,1.4720001220703125,9.254707
603165,1.6870002746582031,10.186585
481420,1.8509998321533203,9.735739
303440,2.480998992919922,10.630533
245267,2.1240005493164062,9.760449
995419,2.5089988708496094,10.259086
954485,2.4190006256103516,11.072316
186722,1.7250003814697266,10.310549
795588,1.9050006866455078,9.647131
812173,2.065999984741211,10.478611
313771,2.5850000381469727,11.168599
347483,2.375,10.394234
625563,3.3709983825683594,9.488372
911437,1.7479991912841797,9.724817
172044,2.2819995880126953,10.748449
551432,2.7779998779296875,9.797584
346448,1.690999984741211,9.709338
627743,2.491000175476074,10.670734
259990,2.6469993591308594,10.487142
109780,2.0569992065429688,10.657423
136439,1.9739990234375,9.45613
586447,1.9499988555908203,10.100082
968854,1.4509992599487305,9.74396
679793,1.8360004425048828,9.816664
350164,1.7010002136230469,10.433118
281477,2.749312400817871,10.798763
820002,1.4680004119873047,9.866533
863776,1.8229999542236328,10.070604
366068,2.4230003356933594,10.322457
615675,1.5129995346069336,9.664094
510196,2.2659997940063477,10.382502
378047,1.8030004501342773,10.307969
731766,1.6929988861083984,9.969267
340580,2.677000045776367,10.641409
318045,1.8590002059936523,9.330717
526617,2.977001190185547,11.264604
842675,2.4780006408691406,10.132203
707572,2.328000068664551,11.128557
486865,2.1830005645751953,10.099103
901470,1.6660003662109375,9.839784
242533,1.778000831604004,10.30754
383228,2.5640010833740234,10.302577
357283,2.5557260513305664,10.411514
335605,2.2579994201660156,10.150021
931768,1.954000473022461,10.549415
334872,1.8100004196166992,10.16637
221108,2.198000907897949,10.542877
964091,1.2440013885498047,9.3083
733957,1.7430009841918945,9.558206
361906,1.9260005950927734,10.55697
511492,2.383999824523926,10.893791
802943,1.6949996948242188,9.550246
922485,2.104999542236328,10.46048
244073,1.8590002059936523,10.285437
360201,2.2589988708496094,10.404782
310110,1.9510002136230469,9.737742
686188,2.7509994506835938,10.7412195
951919,1.6370000839233398,9.925726
657969,2.631000518798828,10.157749
678873,2.459000587463379,10.6993885
525707,1.8520011901855469,10.113048
387995,1.7480010986328125,10.147514
572720,2.1270008087158203,9.679334
401650,2.427999496459961,10.707342
187737,2.2919998168945312,10.322231
184945,1.5269994735717773,9.770967
675202,1.4060001373291016,9.620392
975784,2.328998565673828,9.728765
504941,2.476999282836914,10.3127575
793376,2.3169994354248047,10.412906
673882,1.3000011444091797,9.958782
378657,1.510000228881836,9.803945
495586,1.5180015563964844,10.028894
910365,1.5910005569458008,9.3904295
680645,2.3720016479492188,9.697201
664529,2.009000778198242,9.871079
219952,1.7449989318847656,9.815854
123540,2.3239994049072266,10.824192
640679,2.4430007934570312,10.062094
917098,2.5809993743896484,10.298052
479010,1.6810007095336914,10.140969
400941,1.694000244140625,9.423951
506896,2.4069995880126953,10.648774
393624,1.4610004425048828,10.229458
494332,0.9039993286132812,10.931656
282528,2.7290000915527344,10.889626
538650,1.8279991149902344,9.308304
926384,2.371000289916992,10.717113
409689,1.7960014343261719,9.30357
955927,2.413999557495117,9.798725
707826,2.4449996948242188,10.502431
209536,1.851999282836914,10.54592
643988,1.8609991073608398,10.4539175
333666,2.5419998168945312,11.012716
548722,1.3970012664794922,9.1880665
688824,1.510000228881836,9.849475
211335,2.2589988708496094,9.8585205
950062,1.5629997253417969,9.602191
441727,1.7390003204345703,9.674671
490251,2.3420000076293945,10.79979
864134,1.5490007400512695,10.100344
640613,2.1229991912841797,10.256425
111245,1.4939994812011719,9.653435
800499,1.5960006713867188,9.26311
532591,2.3750009536743164,9.933944
612268,1.4879989624023438,9.532072
589907,4.75,11.4751625
604860,2.6260013580322266,9.207595
544441,2.0639991760253906,10.142215
788105,2.194000244140625,10.077
389746,1.4990005493164062,9.096817
785269,1.5089998245239258,9.68584
366726,1.628000259399414,9.2083025
243369,1.6239995956420898,10.660786
710939,2.3933658599853516,9.993899
374403,2.61299991607666,10.648051
761204,1.8529996871948242,10.444851
164489,1.994999885559082,9.882747
436542,2.7230005264282227,11.119792
684763,1.8020000457763672,9.25293
285507,2.1790008544921875,10.01438
801914,2.5839996337890625,10.500535
165279,2.5830001831054688,10.448497
329493,2.3350000381469727,10.999795
984767,2.442999839782715,10.811257
361129,2.0909996032714844,10.2961445
467260,2.182000160217285,10.614754
955852,2.5120010375976562,10.833708
956507,2.326000213623047,10.072184
561054,1.5250005722045898,10.413413
229761,2.5319995880126953,10.90407
252991,2.4270009994506836,10.492053
990305,1.5,9.3834915
688963,2.2410011291503906,9.613562
886709,3.285999298095703,10.120948
548217,1.470998764038086,9.266526
655528,2.439999580383301,10.043379
490415,2.239999771118164,10.45432
879394,2.576000213623047,10.066702
686612,1.1539993286132812,8.8692875
104253,2.346999168395996,10.494571
338805,1.9349994659423828,10.035228
200310,2.5680007934570312,10.860405
198619,2.6610002517700195,10.560509
701890,1.6689987182617188,9.749922
726358,2.684000015258789,10.220966
934393,2.452000617980957,11.201398
846338,1.7890005111694336,10.947435
901490,1.927999496459961,9.502
567375,2.5380001068115234,10.859789
583121,1.2960004806518555,9.506331
597540,1.8080005645751953,10.146134
550764,1.9750003814697266,10.23264
983356,1.542999267578125,9.657354
479230,1.9729995727539062,9.965708
238280,2.1579999923706055,11.110088
762357,1.829000473022461,10.69224
403306,1.8899993896484375,10.513252
372804,1.9489994049072266,9.831205
766211,1.7229995727539062,9.17871
595736,2.824000358581543,10.35391
585614,1.3309993743896484,9.486347
937966,2.75100040435791,10.768823
616692,1.480001449584961,9.393802
558621,2.0779991149902344,9.79552
891926,2.341999053955078,10.079487
862163,2.470001220703125,10.30628
278481,1.579000473022461,9.231236
989732,1.3920001983642578,10.120129
604885,2.4010009765625,9.977142
752336,1.830000877380371,10.210118
461807,1.661001205444336,9.587537
932036,2.437999725341797,10.427221
530863,2.0959997177124023,11.074542
338923,2.4880008697509766,10.273542
646154,1.6859989166259766,9.275401
665337,2.13800048828125,9.7725525
691997,2.503999710083008,10.349286
786511,2.6750001907348633,10.810083
502333,2.24899959564209,10.734224
914513,2.0769996643066406,9.644678
802731,2.467000961303711,10.085152
290187,1.194000244140625,9.472704
566512,2.3760013580322266,9.621482
243392,2.6569995880126953,10.613103
544024,1.7239990234375,9.312828
418205,2.552000045776367,10.190709
656368,2.0079994201660156,10.515112
625870,1.7509994506835938,9.810658
918385,1.1830005645751953,9.310014
284884,2.080000877380371,10.062746
491326,1.7819995880126953,9.98503
496630,1.0839996337890625,9.001447
332102,1.8310012817382812,9.570537
640786,2.405000686645508,9.883595
849922,2.7189998626708984,11.099418
139823,2.076000213623047,9.73861
525512,1.2220001220703125,9.393146
648586,1.572000503540039,9.097625
759697,1.5939998626708984,9.059662
194979,1.2940006256103516,9.559034
401935,1.8259992599487305,10.286072
423861,2.400999069213867,9.803248
915661,2.434999465942383,10.347902
674626,1.625,9.805506
152844,2.5120010375976562,10.430452
697014,1.1710004806518555,10.398024
254003,8.37900161743164,9.641163
787498,1.427999496459961,10.374004
403505,1.7569999694824219,9.828407
157309,0.9790000915527344,11.15585
308735,2.6100006103515625,10.4577875
899381,2.7370004653930664,10.885059
132907,2.174001693725586,10.185301
337279,2.267000198364258,10.607723
469819,2.1199989318847656,9.565159
768015,1.928999900817871,10.912661
744237,1.8660011291503906,9.839856
626854,1.7220001220703125,10.0326805
211677,1.9200000762939453,10.569182
316047,2.379000663757324,10.589321
838145,2.157999038696289,10.043424
631728,3.9940004348754883,10.463639
647044,2.084000587463379,10.769319
410536,1.6310005187988281,9.858199
535499,1.5389995574951172,10.463488
377718,1.9090003967285156,10.061923
392834,2.591999053955078,10.681941
645547,1.694000244140625,9.081687
789677,1.8189992904663086,10.040423
119314,2.2880001068115234,10.4141865
401274,1.9849987030029297,8.819186
530263,2.4099998474121094,10.390328
780092,1.9060001373291016,9.888717
860872,1.7889995574951172,9.319475
409528,1.5039997100830078,9.505026
919378,2.4560012817382812,10.400962
781146,2.2119998931884766,10.544568
457722,1.375,9.274981
458115,2.6520004272460938,10.762069
618157,2.065000534057617,10.226615
148856,2.4919986724853516,10.253809
455042,1.5489997863769531,8.846424
339325,1.2849998474121094,9.641016
225327,1.891000747680664,9.281067
624954,2.3239994049072266,9.562809
594551,16.073999404907227,10.361302
653860,2.246999740600586,11.002406
131525,2.536998748779297,10.327723
388996,2.3330001831054688,10.986083
790047,1.307999610900879,9.185704
419681,2.4990005493164062,9.9330435
627080,2.371000289916992,10.08468
417381,1.4040002822875977,10.488056
887724,2.2639989852905273,10.625273
181165,1.51300048828125,9.737907
194722,2.142000198364258,9.151396
239587,2.165999412536621,10.188801
936892,1.917999267578125,9.861757
683474,1.2150001525878906,9.414462
123628,2.3929996490478516,10.06968
216217,1.555999755859375,9.203665
462856,2.466000556945801,10.246015
503998,1.9860000610351562,10.33438
961032,2.503000259399414,9.733135
717069,1.4759998321533203,9.165094
716780,2.375,9.914732
405246,2.908999443054199,11.124196
745817,1.4960002899169922,9.36031
346340,2.5219993591308594,9.544099
287945,2.878533363342285,10.651944
441634,2.253000259399414,10.295922
503907,2.2879981994628906,10.081411
662129,1.9989995956420898,10.452852
611811,1.5729999542236328,9.32745
468859,1.7380008697509766,9.727914
654195,1.8659992218017578,10.020209
476594,1.3479995727539062,9.668003
860328,2.197999954223633,10.563244
305483,2.305999755859375,10.369903
557634,2.4389991760253906,10.422364
242769,1.891000747680664,9.933416
658749,1.5089988708496094,10.547979
452505,1.8549995422363281,9.587773
289214,2.177000045776367,9.928316
638540,1.6700000762939453,9.909673
159169,1.2390003204345703,9.594469
481495,2.5939998626708984,9.995971
266681,2.6229991912841797,10.4071245
154505,2.1389999389648438,10.511849
236522,1.7540016174316406,9.424083
776995,1.5149993896484375,9.679902
987300,2.243999481201172,9.61628
757753,2.3520002365112305,10.990384
761881,1.5629997253417969,8.834366
434670,2.2049999237060547,9.484803
827788,2.552000045776367,10.279933
817895,1.579000473022461,9.53808
492291,2.1249990463256836,10.566726
951130,1.6369991302490234,9.544721
223426,2.230001449584961,9.656246
638253,2.2919998168945312,9.8783865
442014,2.2760009765625,10.0831995
964007,2.4449996948242188,11.335162
884917,1.5920000076293945,9.864895
379520,2.0550003051757812,10.5890045
515300,1.9419994354248047,10.96986
341766,1.7779998779296875,9.173313
327119,2.434999465942383,9.8278265
560092,1.8010005950927734,9.930125
410178,2.575000762939453,10.852634
160321,2.5909996032714844,10.843729
868986,2.0769996643066406,9.841791
675447,2.599000930786133,10.63453
829766,1.4669990539550781,9.623094
876007,2.5269994735717773,11.057434
360460,1.4029998779296875,9.404994
672553,2.2970008850097656,10.050318
830137,0.9840011596679688,8.930178
384697,2.5349998474121094,9.687614
651626,1.9500007629394531,9.730331
220171,2.0340003967285156,10.765649
679936,1.5599994659423828,9.213684
149497,2.457000732421875,10.278084
408061,1.6649999618530273,9.936724
336324,2.246999740600586,10.573882
220684,1.7260017395019531,9.91269
189923,2.427000045776367,10.858698
785724,2.4619998931884766,10.312543
407212,1.4880008697509766,9.360213
374303,2.5249996185302734,10.162341
680394,1.7819995880126953,10.542552
424263,2.706998825073242,10.7907295
775405,1.4950008392333984,8.944727
848967,2.046999931335449,11.21279
786637,1.853999137878418,10.049966
609318,1.2229995727539062,9.169703
243510,2.453001022338867,9.684948
918897,2.5,10.010973
509175,2.4149999618530273,10.5002165
956109,1.430999755859375,8.87026
343342,1.3809986114501953,9.455243
627754,2.8990001678466797,10.614735
733843,1.519998550415039,8.989298
516417,1.9430007934570312,10.0929165
319983,2.6690006256103516,9.309754
387530,2.2729997634887695,10.639421
778090,1.8449993133544922,9.461067
490066,1.5109996795654297,9.729343
796128,1.7119998931884766,10.159743
663488,1.3100013732910156,9.519252
781370,2.201000213623047,9.539688
146148,1.7789993286132812,10.778729
